id,label
25311380,546
24068600,761
22223048,406
21837677,270
27222133,720
25280491,423
23048417,144
25715134,650
25043989,682
22562598,464
24630799,429
28049954,251
22523839,770
25949828,406
20386162,494
20835859,100
23733184,327
24629321,14
22759018,264
22956165,504
27407831,654
23079487,46
27685310,840
27518486,576
20224228,471
25106688,60
24663529,49
25794659,9
20087337,96
22115157,77
22598625,871
22329729,380
27840495,99
27979862,455
27578633,628
21013466,491
20332955,524
24318427,266
21960231,228
24297688,414
26094247,334
25772753,541
27230983,249
23425175,10
20270947,641
22435848,789
21701281,660
25966667,11
25537243,512
23304988,802
24629613,644
22442176,644
25226686,691
25621812,245
22087070,148
25595023,647
24147294,752
20748948,432
22099652,326
26143572,452
23849045,554
24327707,533
25871800,610
22041996,697
20607443,828
23433674,812
25665630,396
21850229,374
27782351,350
23533478,395
23525770,429
22136551,768
23078383,319
22213314,12
22569321,737
25569219,583
20875574,564
22153262,623
26071583,245
23910836,739
22136325,786
26005836,266
20637661,784
20083101,850
27333662,528
25078435,586
24890094,886
26106383,420
24742657,530
20494359,839
27743139,765
26257153,204
27769989,275
27812026,122
20476273,172
22692112,651
27309318,265
20302214,24
25629965,539
23861974,722
27256160,424
27794429,632
22640705,278
28050591,736
26170941,639
28036780,159
20083205,528
20534559,789
21851403,228
25679274,678
20468164,104
25651074,149
20651376,409
20396802,858
25690904,847
25066196,684
20144318,153
27702620,162
24108726,549
20466095,132
23661616,455
22406212,13
24753494,98
23895126,435
27677906,128
23555387,644
27603888,858
26239874,204
22929915,470
23553008,576
25271067,374
26253102,204
20649359,77
21986037,522
24243230,286
22261514,264
26236007,204
21968001,219
22421847,177
22191950,405
27559633,119
26052488,264
26238940,204
27515474,810
28070687,385
22784236,78
27165476,374
26251340,383
23298671,288
20252239,239
20518686,822
25752360,282
23123664,75
22235804,812
21586439,14
22150472,199
27267754,12
23077483,282
24456698,15
28036912,530
24905749,36
24226725,361
27709081,62
25545096,705
27272105,735
24854134,191
24441121,761
25124220,842
24312834,618
20795834,535
27779394,327
22114055,469
22581559,634
25749002,774
22154987,89
23605509,296
24634295,739
23444100,65
25767813,441
23330047,692
25217084,628
23077710,590
27194901,777
24199425,550
26229903,204
21012220,772
21853233,647
20026925,379
24737184,830
25660688,16
21801397,619
24847486,861
26247782,129
27763933,17
20328734,554
20213049,261
21919297,273
26114783,590
27963919,202
24866850,427
22096809,730
24068930,528
23169451,813
22813856,696
22131675,296
27313425,383
24002152,520
24728110,542
23490234,617
24705790,394
22381893,487
25177909,309
22818222,765
22952271,860
26239653,204
20443859,605
25864162,87
24252674,305
21422053,678
22054885,355
