id,label_true,aff_d300_euclidean,title,text
20374207,1,688,Программист 1С Предприятие 8 (УТ 11),"Программист 1С Предприятие 8 (УТ 11) В крупную иностранную торгово-производственную компанию требуется Программист 1С(УТ 11) Обязанности:  Сопровождение внедренных решений на базе 1С Доработка конфигураций, написание отчетов, обработок, печатных форм Настройка и контроль обмена данными      Требования:  Опыт работы от 5 лет Уверенные знания платформы &quot;1С: Предприятие 8.3&quot;: программирование, управляемые формы, библиотека стандартных подсистем; Знания основных типовых конфигураций 1С Предприятие 8 (УТ 11, УПП, ERP, БУ); Опыт доработки переработанных типовых конфигураций 1С   Знание предметных областей: торговля и склад (обязательно), производство (желательно) Умение работать в команде        Дополнительные требования к кандидату:  Участие в проектах по внедрению любых систем управления складом (WMS) Наличие сертификатов не является обязательным, но приветствуется    Условия:  Место работы:(м. Павелецкая) Оформление по ТК РФ Режим работы: с 09:00 до 18:00 "
24206353,1,688,Программист 1С,"Программист 1С Наш клиент, крупная торговая международная компания (крупнейший продавец товаров класса премиум) рассматривает кандидатов на позицию  Программист 1С Обязанности: Доработка типовых конфигураций, внедрение и сопровождение ПО на базе 1С 8.2 1С8.3. Администрирование конфигурации 1С. Поддержка, доработка программ: 1С 8.2 , 1С 8.3. Создание объектов 1С, разработка форм и модулей 1С. Поддержка и консультация пользователей по вопросам работы 1С. Требования: Высшее образование Опыт прогрaммирования на платформе 1С 8 от 1 года. Опыт работы с конфигурациями 1С 8 «Бухгалтерия предприятия» и «Зарплата и управление персоналом» Знание механизмов обмена данными между конфигурациями 1С и другими системами. Знание MS SQL на уровне написания запросов. Понимание бухгалтерского и налогового учета. Желательно наличие сертификата 1С. Оперативность, исполнительность, коммуникабельность Условия: Оформление ТК РФ Заработная плата обсуждается с успешным кандидатом Соц. Пакет (питание, скидки на продукцию, английский язык, мобильная связь) Москва Сити    "
22494282,1,688,Специалист по фронтальным системам,"Специалист по фронтальным системам Обязанности:  Сопровождение типовых и нетиповых конфигураций на платформе &quot;1С: Предприятие 8&quot; Разработка отчетов, обработок, форм Импорт данных из разных источников в базы 1С (ORACLE, Excel) Консультирование пользователей  Требования:  Образование высшее техническое Опыт разработки и оптимизации прикладных решений для платформы &quot;1С: Предприятие 8&quot; от 1-го года Знание T-SQL приветствуется Внимательность, ответственность  Условия:  Оформление, отпуск, больничный и пр. по ТК Полная занятость, пятидневная рабочая неделя (с 10 до 19). Зарплата по результатам собеседования. "
23344966,1,688,Инженер-программист 1С,"Инженер-программист 1С Обязанности:  участие в процессе внедрения &quot;1С:ERP управление предприятием&quot; и &quot;1С: Документооборот&quot;, настройка интеграции. Выполнение работ по настройке бизнес-процессов, прав доступа, доработке конфигурации; обучение консультирование пользователей; написание инструкций пользователей.  Требования:  опыт разработки на платформе 1С:Предприятие 8.2-8.3 не менее трех лет; знание конфигураций &quot;1С:ERP управление предприятием&quot;, &quot;1С: Документооборот&quot;, &quot;1С: Бухгалтерия предприятия&quot; и &quot;1С: Зарплата и управление персоналом&quot;, наличие сертификатов приветствуется; опыт настройки интеграции/обменов данными между конфигурациями 1С (XML/XDTO/COM); знание принципов управленческого, бухгалтерского, налогового учета, производственного учета (закрытие затрат, позаказный учет, внутрицеховое, межцеховое планирование) желателен опыт внедрения &quot;1С:ERP управление предприятием&quot; или &quot;1С:УПП управление производственным предприятием&quot;; умение составлять ТЗ по запросам пользователей, грамотно писать документацию; желательно знание других языков программирования.  Условия:  полный соц. пакет; пятидневная рабочая неделя; график работы с 8-30 до 17-00; на территории предприятия действует мед.пункт, столовая, спортивный зал. "
20621628,1,688,Инженер-программист 1С,"Инженер-программист 1С Требования:- высшее техническое/экономическое образование;- опыт работы успешного программирования и разработки, уверенные знания платформы 1С: Предприятие 8.2 8.3 от 2-х лет;- опыт работы в конфигурациях: &quot;УСО&quot; или &quot;УПП&quot;, &quot;Камин&quot;, &quot;Бухгалтерия предприятия&quot;;- хорошее знание бухгалтерского учета;- наличие сертификатов 1С уровня профессионал, специалист желательно;Обязанности:- выполнение задач и доработок конфигураций на платформе 1С:Предприятие 8.2, 8.3 в установленные сроки; - разработка и адаптация отчетов и обработок; - обновление не типовых конфигураций; - поддержка пользователей (консультации персонала компании и удаленных подразделений работе с существующими и вновь создаваемыми документами и отчетами, написание инструкций); - постановка бухгалтерского и управленческого учета на платформе 1С:Предприятие 8.2, 8.3, внедрение, настройка, поддержка."
25934272,1,688,Ведущий программист 1С,"Ведущий программист 1С На внутренний проект внедрения программ «1С:Бухгалтерия 8 КОРП» и «1С:Зарплата и управление персоналом 8 КОРП» требуется Программист 1С. Обязанности:  Доработка типовых конфигураций &quot;1С:Бухгалтерия 8 КОРП, ред. 3&quot; и &quot;1С:Зарплата и Управление Персоналом 8 КОРП, ред. 3.1&quot; - документов, справочников, регистров, ролей. Создание новых отчетов и обработок. Разработка нового функционала для ведения управленческого учёта. Обеспечение обмена данными между различными информационными базами, в том числе сторонними (не &quot;1С:Предприятие&quot;). Оптимизация программного кода. Обновление конфигураций. Администрирование пользователей 1С. Составление технических заданий (спецификаций) по требованиям пользователей и их реализация.  Требования:  Высшее/неоконченное высшее профессиональное образование (техническое). Опыт работы не менее 3-х лет с платформами 1С 8.х. Навыки работы с управляемыми формами. Опыт настройки правил обмена ЗУП - Бухгалтерия – желательно. Опыт по внедрению 1С: Документооборот 8 КОРП – желательно. Стрессоустойчивость, коммуникабельность, работа в команде.  Знания:  Архитектуры типовых конфигураций «1С:Бухгалтерия 3» и/или «1С:Зарплата и Управление Персоналом 3»; СКД, механизмов платформы 1С, оптимизация запросов в 1С; Механизмов обновления измененных конфигураций; Основ бухгалтерского учета и расчета зарплаты – желательно.  Условия:  График работы с 9:00 до 18:00 или с 10.00 до 19.00; Офис м. Красные ворота, Комсомольская (5 мин.); Оформление по ТК РФ, срочный трудовой договор, ДМС.     "
20347705,1,688,Ведущий специалист 1С,"Ведущий специалист 1С Обязанности:  Перевод нетипового программного продукта ЗУП 2.5 на ЗУП ред.3 с учетом особенностей расчетов, связанной со спецификой организации. Доработка конфигурации, разработка отчетов, обработок, печатных форм, настройка программы для максимального задействования типовых возможностей программного продукта. Консультации пользователей 1С.  Требования:  Знания программных продуктов 1С (Бухгалтерия 3.0 (2.0), ЗУП 3.0 (2.5), УПП, Документооборот); Знания бухгалтерского и налогового учета, механизмов кадрового учета и расчета заработной платы; Умение программировать, работать с консолью запросов, управляемыми формами; Умение обновлять нетиповые программные продукты 1С; Навыки в написании ТЗ; Умение общаться с пользователями; Желательно:   хорошо разбираться в строительной специфике;  знание управленческого учета;  наличие сертификатов 1С;  знание программного продукта 1С: ERP    Условия:  100% белая заработная плата. Конкурентоспособный уровень заработной платы - обсуждается индивидуально с успешным кандидатом. Полное соблюдение ТК РФ. Месторасположение - метро Таганская, шаговая доступность. "
20700310,1,688,1С-программист,"1С-программист Компания, на протяжении многих лет производящая матрасы, обладающие ортопедическими свойствами, и продающая собственную продукцию, аксессуары для сна и мебель для спален, приглашает на работу 1С-программиста.   Обязанности:  Обновление текущей версии 3.1.3.418 до актуальной 1С: Управление торговлей для Беларуси (3.3.2.221). Разработка механизма интеграции с ПО сторонних разработчиков. В частности с «БелТрансСпутник»: выгрузка из 1С: УТ данных для формирования маршрутов развозок/загрузка в 1С: УТ сформированных маршрутов. Доработка обмена информацией с системой «Клиент-банк». Разработка РМ «Сборщика мебели». Разработка нетиповых отчетов. Внедрение «1С: Бухгалтерия для Беларуси».    Требования:  Высшее образование; Владение 1С: Предприятие 8 управляемые формы, конфигурация «УТ»; Желателен сертификат Сертификат «1С: Специалист» по конфигурации 1С: Управление торговлей (управляемые формы); Рекомендации с предыдущего места работы.    Условия:  Официальное оформление согласно ТК РБ; Стабильная заработная плата; Возможна как полная, так и частичная занятость; Испытательный срок 3 месяца. "
22630022,1,688,Ведущий программист 1С,"Ведущий программист 1С Задачи:    Программирование‚ доработка и оптимизация нетиповой конфигурации 1С: 8.3 УПП, УТ, ЗУП. Написание внешних отчетов и обработок. Конвертация данных, загрузки и выгрузки данных с использованием разных механизмов (OLE, ADO, XML, текстовые, dbf, excel файлы), распределенные базы данных, СКД.      Требования:     Высшее техническое образование. Знание архитектуры «1С:Предприятие 8.х». Наличие навыков: программирование‚ доработка и оптимизация нетиповой конфигурации 1С: 8, ЗУП версии 3.0, УПП, УТ. Понимание бизнес-процессов торговой компании. Знание основ бухгалтерского учета. Желательно опыт работы с 1С-Документооборот. Желательно знание кадрового учета и блока по расчету заработной платы.  Условия работы:    Работа в крупной российской компании (медицинский сектор рынка). Заработная плата обсуждается с успешными кандидатами по результатам собеседования. Оформление в полном соответствии с ТК РФ, &quot;белая&quot; заработная плата. График работы с 9.30 до 18.00, пн. - пт. (возможно сдвинуть график +/- 1 час). Рабочее место расположено в шаговой доступности от м. Новокузнецкая, Третьяковская.    Подбор ведется для компании ООО &quot;ИнтерЛабСервис&quot; InterLabService.ru  "
26120562,1,688,Программист 1С,"Программист 1С Обязанности:   Обновление типовых/не типовых конфигураций   Администрирование и поддержка типовых и не типовых решений 1С   Доработка типовых и не типовых конфигураций 1С на основе ТЗ или задач пользователей   Написание внешних печатных форм, отчетов, обработок   Консультации пользователей   Требования:   Высшее образование (автоматизация систем, программирование, информационные технологии)   Опыт работы программистом 1С на производственных предприятиях или компаниях-франчайзи 1С   Знание основ бухгалтерского учета   Понимание клиент-серверной архитектуры 1С   Навык работы с управляемыми формами и запросами СКД   Условия:   Работа в стабильной компании (более 10 лет)   График работы: 5/2 с 9:00 до 18:00   Полностью белая заработная плата: 70 000 - на испытательный срок, 85 000 - после испытательного срока   Бесплатная парковка  "
20016877,1,688,Программист 1С,"Программист 1С Обязанности:  Разработка дополнительных модулей и подсистем(Управляемое и обычное приложение 1С:Предприятие 8) Поддержка существующих наработок в 1С:УПП 1.3 + БИТ:ФИНАНС Консультирование пользователей по существующему и новому функционалу Обновление нетиповых конфигураций 1С:Предприятие 8  Требования:  Образование - высшее/неоконченное высшее техническое Опыт внедрения и программирования конфигураций на базе платформы 1С:Предприятие 8 от 2-х лет Знание языка запросов и СКД Чтение, доработка, оптимизация существующего кода(управляемое и обычное приложение)  Преимуществами будут:  Знание БУ, НУ, Учет затрат(РАУЗ) и кадрового учета Опыт внедрения 1С: Управление производственным предприятием Опыт в написания ТЗ по результатам выявления потребностей пользователей  Условия:  Трудоустройство в соответствии с ТК РФ График работы 5 дней с 8.00 до 17.00 (пт. до 16:00) "
25845472,1,688,Помощник программиста по продуктам 1С в торговую компанию,"Помощник программиста по продуктам 1С в торговую компанию Обязанности: Требуется помощник программиста 1С с возможностью развития в Компании.   Консультация пользователей 1С:УТ («Где находится …», «Как мне сделать …», «Как мне увидеть … », «Почему не могу провести …», и т.п.). - Прием и формализация сообщений об ошибках в работе конфигураций 1С: УТ, 1С:Бух, 1С:ЗиК. - Прием и формализация пожеланий к изменению конфигурации 1С:УТ. - Ведение реестра сообщений /замечаний/пожеланий к 1С:УТ. - Участие в тестировании изменений/доработок и обработок в 1С:УТ. - Настройка вариантов типовых отчетов в 1С:УТ под запросы пользователя. - Создание дополнительных отчетов в 1С:УТ под запросы пользователя. - Контроль создания резервный копий баз данный 1С: УТ, 1С:Бух, 1С:ЗиК. - Установка обновлений в типовые конфигурации 1С:Бух, 1С:ЗиК. - Запуск в 1С:УТ дополнительных обработок, требующих внимания или «особых» компетенций (Загрузка/выгрузка/обработка данных).   Требования: Знание продуктов 1C: - 1С:Управление Торговлей (УТ); - 1С:Бухгалтерия (Бух); - 1С:Зарплаты и Кадр (ЗиК); Желательно: Наличие сертификата &quot;1С:Профессионал&quot;.   Навыки: - работы со «схемой компоновки данных» (СКД); - создания внешних отчетов 1С с СКД; - работы с электронными таблицами; Желательно: - работы с «хранилищем конфигураций».   Умения: - работать «в команде»; - выслушать пользователя; - сформулировать проблему/задачу пользователя.   Внимательность, доброжелательность, исполнительность!   Условия: График работы 5/2, с 09:30 до 18:00.   Заработная плата обсуждается, зависит от профессиональных компетенций."
27600743,1,688,Программист 1С,Программист 1С Обязанности:  Обновление типовых и доработанных конфигураций Разработка проектов по тех.заданию клиента &quot;с нуля&quot; Доработка типовых и не типовых конфигураций  Требования:  Опыт работы программистом 1С от 1 лет Знание типовых конфигураций (БК 2.0/3.0;УТ)  Условия:  Оформление по ТК РК. Возможна сдельная оплата труда. Гибкий график работы. 
21202331,1,688,Программист 1С,"Программист 1С Обязанности: - консультации бухгалтеров по конфигурациям «Бухгалтерия предприятия» и «ЗУП» - помощь в подготовке отчетности в различные фонды и госструктуры из 1С - доработки конфигураций «Бухгалтерия предприятия» и «ЗУП» по техническим заданиям от сотрудников бухгалтерии - сопровождение системы 1С по задачам от руководителя отдела ИТ Требования: - знание типовых конфигураций 1С8.2-8.3 «Бухгалтерия предприятия» и «ЗУП» - знание основ бухгалтерского учета - навыки программирования на встроенном языке на платформах 1С8.2 и 1С8.3 Условия: - минимально 20 часов в месяц. В перспективе больше - работа удаленно, приезды в офисы для согласования ТЗ и сдачи работ – редко и по согласованию, не чаще раза в месяц - оплата 1000 р. в час  "
21711214,1,688,Программист 1С (8.3),"Программист 1С (8.3)   Задачи специалиста:   Участие в проектах внедрения конфигураций ЗУП 3.1 и БНФО (Бухгалтерия некредитных финансовых организаций) Взаимодействие с внутренними заказчиками на предмет доработок программ (БП 3.0, БНФО, ЗУП 3.1), автоматизации процессов, создание новых функций, интеграция с другими сервисами и программами. Аналитика процесса обмена данными, согласование изменений и обновлений с заказчиками. Создание форм отчетов, печатных форм. Администрирование баз данных 1С    Если Вы:  Любите хороший качественный код, ответственно подходите к решению поставленных задач. Занимались разработкой в режиме управляемых форм на платформе 1С 8.3 (конфигурации БП 3.0, ЗУП 2.5, ЗУП 3.1) Работали с конфигурацией &quot;Конвертация данных&quot;. Имеете навыки администрирования баз 1С (сервер 1С, MS SQL) Умеете оптимизировать запросы 1С (индексирование, временные таблицы, разыменование полей). Знаете основы бухгалтерского и кадрового учета. Умеете эффективно наладить коммуникации с коллегами и заказчиками.    Наши условия:  Работа full-time (восьми часовой рабочий день – режим лояльный, в офисе); Шаговая доступность от ст.м. Василеостровская, БЦ класса А+; Трудоустройство с первого дня полностью по ТК; Заработная плата полностью «белая»; "
22241681,1,688,Инженер-программист 1С 8.3,"Инженер-программист 1С 8.3 Обязанности:  1С 8.3 УАТ, бухгалтерия, ЗУП Доработка, настройка, установка 1С 8.3 УАТ, бухгалтерия, ЗУП Оптимизация, ускорение 1С 8.3 УАТ, бухгалтерия, ЗУП Внедрение типовых конфигураций 1С, доработка конфигурации и подсистем на платформе 1С 8.3 УАТ, бухгалтерия, ЗУП Удаленное сопровождение и обслуживание баз данных и конфигураций 1С 8.3 УАТ, бухгалтерия, ЗУП  Требования:  Образование (не ниже): Высшее  Условия:  ВЫСОКАЯ оплата труда, работа в офисе "
20051682,1,688,Программист 1C 8,"Программист 1C 8 Обязанности:  Сопровождение внедренных решений на базе 1С Обновление переработанных типовых конфигураций 1С Доработка конфигураций, написание отчетов, обработок, печатных форм Настройка и контроль обмена данными Техническая поддержка и консультирование пользователей   Требования:  Хорошее знание УПП 8.2, Документооборота 8 ПРОФ Опыт доработки и поддержки сильно переработанных типовых конфигураций 1С Навыки использования механизмов управляемых форм Опыт интеграции решений 1С со смежными системами Знание предметных областей: бухгалтерия, зарплата и кадры, торговля и склад Наличие сертификатов уровня &quot;1С:Профессионал&quot;, &quot;1С: Специалист&quot; будет рассматриваться как преимущество  Условия:  График работы 5/2 Соц.пакет Официальная заработная плата "
22022624,1,688,Программист 1С,"Программист 1С Обязанности:  Разработка отчётов, обработок, управляемых форм для конфигурации 1С:УПП Разработка отчётов, обработок, управляемых форм для конфигурации 1С:Документооборот Разработка отчётов, обработок, управляемых форм для конфигурации 1С:ЗУП Разработка отчётов, обработок, управляемых форм для конфигурации 1С:Консолидация Сопровождение проектов внедрения дополнительного функционала 1С Разработка технических заданий на внедрение дополнительного функционала программных продуктов 1С Сопровождение исполнения ТЗ внешними консультантами и исполнителями, проверка выполнения ТЗ.  Требования:  Опыт работы в должности программиста 1С Работа с конфигурациями 1С:УПП, 1С:ЗУП Опыт программирования управляемых форм 1С Желательно: Работа в должности программиста в крупной производственной организации, наличие Сертификата 1С «Создание собственных конфигураций на базе 1С»  Условия:  Работа на крупном российском предприятии, в Управляющей компании. Условия труда и оплата в соответствии с действующим трудовым законодательством. Социальный пакет: ДМС, 50% компенсация питания. Ближайшее метро Елизаровская заработная плата обсуждается на собеседовании График работы пятидневная рабочая неделя с 8:30 до 17:30 с пн по чт, пятница сокращенный рабочий день до 16:15.   "
25290692,1,688,"Программист 1С в аквапарк ""Аквамир""","Программист 1С в аквапарк ""Аквамир"" В крупный многопрофильный холдинг требуется специалист по 1С для развития и поддержки информационной системы предприятия. Обязанности:  Интеграция имеющихся конфигураций друг с другом, а также с внешними программами; Решение задач по доработке конфигураций 1С 8.3: аналитика процесса обмена данными; Оптимизация программного кода, решение проблем с производительностью 1С; Консультирование пользователей по работе в информационной системе 1С; Участие в проектах автоматизации системы управления бизнесом (оперативный учет, бухгалтерский учет, управленческий учет, бюджетирование).  Требования:  Высшее образование - профильное; Опыт программирования на 1С 8.3 от 3-х лет. Свободное программирование на управляемых формах; Знание конфигурации 1С: Комплексная автоматизация 2; Опыт работы с MS SQL; Знание СКД; Понимание основ бухгалтерского, налогового и складского учета; Желательно знание конфигурации Зарплаты и Кадры 7.7 и 1С Бухгалтерия 7.7; Наличие сертификатов 1С будет являться преимуществом.  Личные качества:  Ответственность, системность мышления, развитые аналитические способности, клиентоориентированность  Условия:  График работы: пятидневная рабочая неделя, 8.00-17.00 Испытательный срок - 3 месяца Официальное трудоустройство Рабочее место в аквапарке &quot;Аквамир&quot; "
24848870,1,688,Программист 1C,"Программист 1C Требования Образование –высшее, незаконченное высшее Наличие сертификата 1С:Специалист - Знание архитектуры 1С - Знание методологии работы в среде 1С - Владение средствами разработки в 1С - Опыт настройки переноса данных между произвольными базами 1С с использованием конфигурации &quot;1С:Конвертации данных&quot; - Опыт доработки типовой конфигурации &quot;1С:Бухгалтерия 8&quot;, редакция 3.0 - Навыки уверенного программирования на платформе 1С: Предприятие 8.3 (Управляемые формы) Пунктуальность, аккуратность, исполнительность Обязанности - Разработка программного кода в системе 1С - Доработка нетиповых конфигураций на базе &quot;1С:Бухгалтерии 8&quot;, редакции 3.0 - Оптимизация программного кода - Разработка внешних отчетов и обработок - Разработка (доработка) правил обмена данными для конфигурации &quot;1С:Конвертация данных&quot; - Ведение системной документации в части информационных систем на базе системы «1С:Предприятие» Условия Занятость частичная или полная Трудоустройство по ТК РФ Официальная заработная плата Удаленная работа, график работы по согласованию Заработная плата по результатам собеседования, в соответствии с профессиональным уровнем  "
24259920,1,688,Программист 1C,"Программист 1C Обязанности:  Доработка конфигураций под нужды внутреннего заказчика на базе платформы 1С 8.3. (Управляемые формы);  Поддержка конфигураций: CRM (конфигурация собственной разработки), УСО, Документооборот;   Работа в команде (Хранилище конфигурации)   Требования:  Опыт разработки 1С от 2-х лет;  Хорошее знание архитектуры и профессиональное программирование на 1С 8.3. (Управляемые формы);   Владение языком запросов 1С;   СКД;   Знание технологий обмена данными (XML, SQL, WS);   План обмена;   Интеграция с другими информационными системами.  Личностные качества:  Аккуратность; Исполнительность.    Условия:  Оформление по ТК РФ;  Пятидневка с 9 до 18;   Достойная, своевременно выплачиваемая, заработная плата;   Развозка от ст. метро &quot;Гражданский проспект&quot;, &quot;Проспект Просвещения&quot;, &quot;Парнас&quot;.  "
23737784,1,688,Программист 1С (бухгалтерия),"Программист 1С (бухгалтерия) Обязанности:  Программирование и конфигурирование на базе платформы 1С 8.3 Поддержка и сопровождение основных блоков: бух.учет на базе 1С: Бухгалтерия предприятие,1C Розница, 1С Документооборот, Казначейство. Поддержка самописных конфигураций. Организация загрузки/выгрузки данных, поддержание существующего функционала обменов между информационными базами. Разработка интерфейсов и обменов 1С с другими учетными системами посредством COM соединений,XLS или XML файлов, РИБ. Уверенное владение конфигурацией 1С Конвертация Данных. Подключение торгового оборудования (кассы, терминалы, сканеры штрихкодов), работа с онлайн кассами. Изменение текущей конфигурации в соответствии с поставленной задачей (разработка новых модулей, оптимизация запросов, подготовка нестандартных отчетов). Консультирование пользователей по вопросам работы 1С  Требования:  Высшее профильное образование (прикладная математика, информационные технологии, АСУ). Опыт работы в программах 1С: Бухгалтерия 2.0 или Бухгалтерия 3.0 , Розница , Торговля 10 или Торговля 11, Документооборот (желательно). Желательно знание типовых конфигураций на базе 1С: Предприятие 8.2:, основ бухгалтерского учета (обязательно в сфере торговли). Знание торговых операций в 1С Рознице. Знание партионного учета, основ ООП. Знание платформы 8.2 и 8.3. Знание клиент-серверного режима работы 1С, навыки в разработке управляемых форм. Английский язык - технический перевод. Наличие сертификатов 1С: Специалист v.7.7/8.3 приветствуется.  Условия:  Оформление по ТК РФ; Офис - 10-15 мин от ст. м. Полежаевская на транспорте; Режим работы 5/2 с 9.30 до 18.00, пятница до 17.00; Бесплатное питание в корпоративной столовой; Скидки на продукцию компании; Уровень дохода обсуждается с успешными кандидатами индивидуально. "
22489123,1,688,Программист 1С,"Программист 1С Обязанности:   Программное обеспечение, конфигурирование и администрирование 1С: предприятие. Модификация и обновление существующих документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета. Создание новых документов, отчетов, обработок бухгалтерского, оперативного и управленческого учета.  Требования:   Опыт работы в 1с Бухгалтерии 3.0 (желательно БСО), Знание встроенного языка 1С, опыт разработки в системе 1С, Знание конфигурации ERP 2.X, подсистем Бухгалтерия, Зарплата, Кадры Опыт разработки управляемого интерфейса, правил обмена в конфигурации 1С &quot;Конвертация данных&quot;  Условия:   Пятидневная рабочая неделя Место работы г. Хабаровск Центральный район Трудоустройство согласно законодательству РФ, соц. пакет (больничный, отпуск) Рабочий день: 9-18 Выходной день: Суббота, Воскресенье Соц. пакет (больничный, отпуск) Испытательный срок 3 месяца "
20708221,1,688,Программист 1C,"Программист 1C Обязанности:  Сопровождение и доработка типовых и доработанных конфигураций 1С:ЗУП, 1С:Бух, 1С:Документооборот. Доработка и создание новых отчетов и печатных форм. Интеграция со сторонними системами (через xml, xls, sql) Консультация пользователей по работе с продуктами 1С. Адаптация компонентов 1С под требования бизнес-процессов компании. Умение разбираться в нетиповой конфигурации.    Требования:  Уверенное знание языков запросов MSSQL и MySQL. Опыт разработки/доработки в 1С Платформах 7.7, 8.2, 8.3 Знание основ РСБУ, делопроизводства, кадрового учета и расчета заработной платы.    Условия:  График 5/2 Оформление на работу согласно ТК РФ Рабочий день с 8.30 до 17.30 Офис находится: Истринский р-н, с. Павловская Слобода (18 км. от МКАД) "
