id,label
25155145,36
27290254,8
27596245,28
24287034,28
23093954,8
20084149,36
24949740,36
23764893,10
25638763,36
22611418,10
25428605,38
22095875,8
23501913,8
25839246,36
24936602,36
27169839,38
20420140,28
24343378,28
20233235,5
22738867,36
23593875,38
24192305,18
25521093,38
20017755,8
24901969,36
20696386,38
22539062,26
23207277,38
27975562,18
23863870,10
27927602,36
24394921,10
20285537,38
24872522,18
22678891,36
20978414,38
24808981,38
23781541,36
24202134,7
27820188,38
21987204,18
23550053,8
20608577,38
22527009,28
26168517,8
23767023,10
22162589,38
23621099,38
23217238,36
20691922,38
22677398,38
21893106,5
24187141,36
24182527,38
23328691,8
25374748,38
21409474,38
23645499,36
24731325,8
21892601,38
22537826,10
23769623,10
21201954,10
23491711,38
22124783,36
22250692,38
20764053,5
25219166,18
20573882,38
20182300,38
25145139,38
24616791,18
22980751,36
21359815,36
28020300,36
27755772,38
23608437,36
25798198,38
20166982,36
24742392,0
21955740,0
28033152,38
26040298,38
21207544,38
25805610,38
26074952,28
24261831,10
21862005,36
21892469,36
26056481,36
24334857,8
25636304,38
23929137,8
25087883,8
22941108,36
22883913,38
21856101,36
22307491,28
22919148,38
22257119,28
22625675,26
25644551,28
24319919,36
25283772,38
25917336,36
27195211,38
20326646,40
20728341,38
20238311,38
22941353,38
21516096,36
26036236,38
22515500,38
22444473,8
23036648,38
27814125,38
24718498,38
27568519,28
20641093,38
25787833,42
21116569,38
23262469,36
24531546,36
25947810,36
27775044,36
21118615,38
27210560,38
23015403,36
23405246,8
22371925,36
25838880,10
22598668,36
20443948,8
22218245,28
23117214,38
24791389,38
24059269,18
21418263,36
20258401,36
22309702,38
24092000,38
21907137,26
23666247,38
24492760,5
24564836,10
23998118,38
20755491,28
20965346,18
22860623,5
22716174,28
20166205,28
24017255,18
20003234,8
24922111,8
20123397,28
25566592,38
23270330,36
25879242,10
27451368,38
27955889,38
27334991,8
20315321,38
20201685,36
27565714,36
22799110,36
23522752,38
25138536,10
22474246,38
25646433,28
23627019,26
24112888,36
23708395,8
24132182,28
27657591,36
23878415,18
22095810,18
24031317,10
20327022,38
24347624,8
25491826,38
23493308,38
25269044,36
25693817,18
22225971,38
22324094,38
25006878,8
22980942,36
21617100,28
28051657,38
23766900,10
27543295,38
22177678,36
25473580,38
27153510,36
20353267,38
26165335,38
22740571,38
23146542,38
22097631,38
24526429,18
26194087,36
23410525,5
23546721,38
26084347,18
21979228,36
24801502,36
27673123,28
27182022,8
23246257,38
23496605,8
24960684,8
24736831,38
23350505,5
22640234,8
24340921,36
27475103,38
24274695,28
25574018,36
23073866,38
23802452,36
23711721,38
27824635,36
23781377,5
20028962,38
25357381,36
25294148,18
20423651,38
22454081,38
25833673,18
24003587,38
23443804,28
21749482,28
25604092,36
23687806,38
20455803,8
27396810,38
23937368,26
27418338,38
23194075,38
23520229,36
20621121,28
22657615,0
24247188,28
24244170,8
24005232,5
27549670,38
24261145,36
24934924,38
22214417,8
20330674,8
22483737,36
25700271,36
24729554,18
22175386,10
27968515,38
24605364,38
27310615,38
24008287,36
22895317,10
20603265,28
23949531,8
25212880,8
24036840,38
24879726,36
28058617,36
22165533,5
27470582,10
25543878,18
23667325,38
25673952,38
24072524,28
25635358,28
24400712,36
23580314,38
23251922,38
24823059,36
22237746,38
25841476,38
24972103,38
26258215,38
21438735,41
24361279,18
23249956,18
23296708,36
25792595,38
23523616,38
28051004,28
27810477,10
28052269,38
24756908,28
24126955,8
27677331,36
23955175,5
22428759,36
25306786,10
23765142,10
26172393,28
20451942,36
21439645,8
23735803,28
23212562,38
20414214,38
25531271,8
25572101,28
21819039,28
23350543,36
25661840,36
21858562,38
27966646,38
21434148,38
25082653,8
28074009,38
21480005,36
27944305,36
22488808,28
25164154,0
23515215,36
24203084,38
25937407,36
22020589,36
27678468,38
26252211,28
20072869,8
27194421,38
23766957,10
22528483,36
23502689,38
24755757,38
23256759,36
24165034,38
23022343,38
22915503,36
22665269,36
24099684,36
23492097,36
22104162,18
21703964,38
22856639,8
25476236,8
23482836,8
24467021,38
26136544,38
22523955,38
23840463,36
22616952,38
23885327,38
20887802,38
24591275,38
20842075,36
26111815,38
20112157,38
20914294,36
22791666,36
20782314,38
27795865,28
25023078,38
23987991,38
